"Direcciones_c";"Nombre_del_Lugar";"Total_de_apartamentos";"Centro_de_Costos";"Ciudad";"Valor.min";"Valor.max";"Valor.prom";"Valor.promad";"Latitud";"Longitud"
"CR 79 38 56 ";" TORRE KENYA PH";2;"Laureles";"MEDELLIN";1200000;1392220;1296110;0;6,24603000294698;-75,5991599874567
"CR 79 38 A 33 ";" EDIFICIO ZAPZURRO";1;"Laureles";"MEDELLIN";1850000;1850000;1850000;0;6,24688998621278;-75,598910039104
"CR 79 49 76 ";" EDIFICIO PONTEVEDRA PH";1;"Colores";"MEDELLIN";1800000;1800000;1800000;313000;6,26139998261883;-75,5962200349179
"CR 79 53 16 ";" XUE APARTAESTUDIOS PH";1;"Colores";"MEDELLIN";950000;950000;950000;0;6,26677630295362;-75,5946869010081
"CR 79 A 28 A 88 ";" CONJUNTO RESIDENCIAL PALMA 30";1;"Laureles";"MEDELLIN";1700000;1700000;1700000;0;6,2299701117681;-75,5997163512312
"CR 79 A 29 35 ";" EDIFICIO TURCAL DE LA 30 PH";1;"Laureles";"MEDELLIN";995778;995778;995778;0;6,23099999326793;-75,5997300406917
"CR 79 A 39 77 ";" EDIFICIO URBANAL AVENIDA NUTIBARA PH";1;"Laureles";"MEDELLIN";1600000;1600000;1600000;0;6,27157573938431;-75,5486822611617
"CR 79 A 42 51 ";" BALCONES DE LA CONSOLATA, BALCONES DE LA CONSOLATA PH";5;"Laureles";"MEDELLIN";812880;1056200;909816;0;6,24917234607022;-75,5985042467069
"CR 79 A 51 11 ";" EDIFICIO SELECTO 2";1;"Colores";"MEDELLIN";1478680;1478680;1478680;0;6,26406999596584;-75,5960300171729
"CR 79 A 53 35 ";" CONJUNTO DE USO MIXTO JARDIN DE COLORES";1;"Colores";"MEDELLIN";1795615;1795615;1795615;0;6,26761251542054;-75,5951449238136
"CR 79 A 53 A 32 ";" EDIFICIO MARFIL PH";1;"Colores";"MEDELLIN";1609807;1609807;1609807;0;6,26772999589691;-75,5949999650917
"CR 79 A 92 131";"";1;"Colores";"MEDELLIN";804588;804588;804588;0;6,291058228935;-75,5835805881494
"CR 79 A 92 131 ";"";2;"Colores";"MEDELLIN";629982;629982;629982;0;6,291058228935;-75,5835805881494
"CR 79 A 92 133";"";1;"Colores";"MEDELLIN";950580;950580;950580;0;6,29106001755737;-75,5835600083617
"CR 79 C 45 35 ";" MULTIFAMILIAR LOS PINOS PH";1;"Colores";"MEDELLIN";1088251;1088251;1088251;0;6,25259000000005;-75,5997199999999
"CR 79A 42 51 ";" BALCONES DE LA CONSOLATA";1;"Laureles";"MEDELLIN";1e+06;1e+06;1e+06;0;6,24917234607022;-75,5985042467069
"CR 80 32 EE 41 ";" EDIFICO ZAGUAN DEL PARQUE";1;"Laureles";"MEDELLIN";1800000;1800000;1800000;0;6,23794145825901;-75,5999853601069
"CR 80 33 21 ";" EDIFICIO PARANA PH";3;"Laureles";"MEDELLIN";1392484;1500000;1457054,66666667;0;6,23923999082261;-75,600330017321
"CR 80 34 55 ";" EDIFICIO PONTEVEDRA";1;"Laureles";"MEDELLIN";1650000;1650000;1650000;0;6,24130998563082;-75,6002900356428
"CR 80 34 B 86 ";" EDIFICIO MAYOHA";2;"Laureles";"MEDELLIN";1610374;1741202;1675788;0;6,2424599827465;-75,6001099923626
"CR 80 35 30 ";" EDIFICIO SAN PAOLO PH";1;"Laureles";"MEDELLIN";1478680;1478680;1478680;0;6,2430700176596;-75,6001000178978
"CR 80 37 44 ";" EDIFICIO JACARANDA DE LAURELES PH";4;"Laureles";"MEDELLIN";1423861;1531490;1473028,75;0;6,24522001773362;-75,5999400073662
"CR 80 46 27 LC 102";" LC 102";1;"Calasanz";"MEDELLIN";2500000;2500000;2500000;0;6,25662368406219;-75,5982748917763
"CR 80 46 29";"";1;"Calasanz";"MEDELLIN";2700000;2700000;2700000;0;6,2566600163731;-75,5983499603338
"CR 80 48 B 69 ";"";1;"Colores";"MEDELLIN";2300000;2300000;2300000;0;6,26067510993449;-75,5973662039954
"CR 80 50 52";"";1;"Colores";"MEDELLIN";3033690;3033690;3033690;0;6,26390998543422;-75,5963999943791
"CR 80 57 30 ";" EDIFICIO BRASILIA 80 PH";1;"Colores";"MEDELLIN";1500000;1500000;1500000;0;6,27138999582799;-75,5943800395329
"CR 80 8 SUR 22 ";" PARQUE DE LA SIERRA";1;"Laureles";"MEDELLIN";1500000;1500000;1500000;0;6,23563000000007;-75,5260699999999
"CR 80 A 35 14 ";"";1;"Laureles";"MEDELLIN";1044165;1044165;1044165;0;6,24309998296346;-75,6010100411256
"CR 80 A 36 28";"";1;"Laureles";"MEDELLIN";760000;760000;760000;0;6,244539993929;-75,6008200233806
"CR 80 A 36 30 ";" EDIFICIO FRICAR";1;"Laureles";"MEDELLIN";1964326;1964326;1964326;0;6,24458001751665;-75,6008099650968
"CR 80 A 36 31 ";" EDIFICIO ROSITA";1;"Laureles";"MEDELLIN";1478680;1478680;1478680;0;6,244539993929;-75,6009200194855
"CR 80 A 40 39";"";1;"Laureles";"MEDELLIN";2200000;2200000;2200000;0;6,24846422145457;-75,6000013574009
"CR 80 AA 35 A 15 ";" EDIFICIO MAZIRUMA II, EDIFICIO MAZIRUMA II PH";3;"Laureles";"MEDELLIN";1200000;1300000;1250496,66666667;42977;6,24378000676808;-75,60151002165
"CR 80 AA 36 20";"";1;"Laureles";"MEDELLIN";2200000;2200000;2200000;0;6,24439104621778;-75,6013249622006
"CR 80 AA 36 44";"";1;"Laureles";"MEDELLIN";4794719;4794719;4794719;0;6,24463999003387;-75,6012699639431
"CR 80 AA 36 52";"";1;"Laureles";"MEDELLIN";5661951;5661951;5661951;0;6,24471002083492;-75,6012500150135
"CR 80 B 32 D 04 ";" BOSQUES Y BALCONES DE LA CASTELLANA";1;"Laureles";"MEDELLIN";1625760;1625760;1625760;0;6,24069000000003;-75,60679
"CR 80 B 34 A 107 ";" MIRADOR DE LA MATEA PH";1;"Laureles";"MEDELLIN";1056200;1056200;1056200;0;6,24129629552372;-75,6019309314832
"CR 80 B 34 A 39 ";"";1;"Laureles";"MEDELLIN";977000;977000;977000;0;6,24125137667325;-75,601933646923
"CR 80 B 34 A 67";"";1;"Laureles";"MEDELLIN";1741202;1741202;1741202;0;6,24129629552372;-75,6019309314832
"CR 80 B 35 08 ";"";1;"Laureles";"MEDELLIN";914490;914490;914490;0;6,24320719651112;-75,6019209223285
"CR 80 B 36 25";"";1;"Laureles";"MEDELLIN";3134801;3134801;3134801;0;6,24460998282051;-75,6019000316048
"CR 80 B 36 27";"";1;"Laureles";"MEDELLIN";2005177;2005177;2005177;0;6,24453440525247;-75,6019032106131
"CR 80 B 8 SUR 36 ";" PARQUE DE LE SIERRA, PARQUE DE LA SIERRA";4;"Laureles";"MEDELLIN";946889;1400000;1084321,75;83300;6,23563000000007;-75,5260699999999
"CR 80 C 30 A 31";"";1;"Laureles";"MEDELLIN";1300000;1300000;1300000;0;6,23234998259338;-75,6017700282865
"CR 80 C 34 A 51";"";1;"Laureles";"MEDELLIN";5386620;5386620;5386620;0;6,24161999031976;-75,6024300193425
"CR 80 C 34 A 71";"";1;"Laureles";"MEDELLIN";2172400;2172400;2172400;0;6,24168931265822;-75,6024542355182
"CR 80 C 5 32 ";" TORRE CAMPESTRE PH";1;"Laureles";"MEDELLIN";1650000;1650000;1650000;0;6,21758999592512;-75,6027200331924
"CR 81 32 134 LC 136 ";" LC 136 URBANIZACION NUEVA VILLA DE ABURRA";1;"Laureles";"MEDELLIN";3801700;3801700;3801700;0;6,23423642503919;-75,6022584796689
"CR 81 34 A 17";"";1;"Laureles";"MEDELLIN";2014087;2014087;2014087;0;6,24163998115884;-75,6029699815451
"CR 81 34 A 94  ";"";1;"Laureles";"MEDELLIN";1341506;1341506;1341506;0;6,24233999580254;-75,6026499604819
"CR 81 4 G 35 ";" UNIDAD RESIDENCIAL SENDERO DEL PARQUE PH";1;"Laureles";"MEDELLIN";1132761;1132761;1132761;0;6,24589000000003;-75,5745699999999
"CR 81 4 G 65 ";" MIRADOR DE LOS BERNAL, TORRE 2 MIRADOR DE LOS BERNAL";5;"Laureles";"MEDELLIN";1503882;1782379;1612907,2;111329;6,22050705986023;-75,6027224329403
"CR 81 40 50";"";1;"Laureles";"MEDELLIN";1268274;1268274;1268274;0;6,24752998642974;-75,602360030451
"CR 81 40 54";"";1;"Laureles";"MEDELLIN";1203015;1203015;1203015;0;6,24757998448219;-75,6023499721672
"CR 81 40 64 ";"";2;"Laureles";"MEDELLIN";762015;792150;777082,5;0;6,24767998058707;-75,6023499721672
"CR 81 40 64  ";"";1;"Laureles";"MEDELLIN";658033;658033;658033;0;6,24767998058707;-75,6023499721672
"CR 81 44 B 37 ";" PORTAL DE LAS AMERICAS";1;"Calasanz";"MEDELLIN";2300000;2300000;2300000;0;6,25189000100451;-75,6027099749086
"CR 81 45 31 ";"";1;"Laureles";"MEDELLIN";1138696;1138696;1138696;0;6,2527700170189;-75,602170012706
"CR 81 45 31  ";" ED ANDESTELLY";1;"Laureles";"MEDELLIN";1018210;1018210;1018210;0;6,2527700170189;-75,602170012706
"CR 81 45 E 22 ";"";1;"Calasanz";"MEDELLIN";1650000;1650000;1650000;0;6,25261000648729;-75,6020899655307
"CR 81 46 59 ";"";1;"Colores";"MEDELLIN";2945179;2945179;2945179;0;6,25702001911449;-75,5990899985652
"CR 81 48 B 03 ";" EDIFICIO BOTTICELLI PH";2;"Calasanz";"MEDELLIN";1742730;2250000;1996365;0;6,26034998160803;-75,5983200369395
"CR 81 52 28 ";" TORRES DE LA 81 PH";1;"Calasanz";"MEDELLIN";1161820;1161820;1161820;0;6,26546321586599;-75,5970546143699
"CR 81 54 05 ";" EDIFICIO FERRINI PLAZA";1;"Calasanz";"MEDELLIN";1200000;1200000;1200000;0;6,26868000080282;-75,5968500187606
"CR 81 54 A 97 ";" UNIDAD CERRADA NUEVA PRADERA PH";1;"Calasanz";"MEDELLIN";1250000;1250000;1250000;0;6,26996000123674;-75,5964699832706
"CR 81 7 48 ";" CONJUNTO RESIDENCIAL SAN MIGUEL";2;"Laureles";"MEDELLIN";1270125;1750000;1510062,5;124300;6,25535000000002;-75,62355
"CR 81 A 33 AA 47 ";" EDIFICIO XUA";1;"Laureles";"MEDELLIN";1529332;1529332;1529332;0;6,24045000236502;-75,6040300408397
"CR 81 A 35 48";"";1;"Laureles";"MEDELLIN";1283550;1283550;1283550;0;6,24389999371203;-75,6033200098217
"CR 81 A 36 39 IN 201";"";1;"Laureles";"MEDELLIN";1793010;1793010;1793010;0;6,24468998808632;-75,6033599914999
"CR 81 A 36 45 ";"";3;"Laureles";"MEDELLIN";949241;1373060;1219695;0;6,24477692182214;-75,6033478846086
"CR 81 A 36 49";"";1;"Laureles";"MEDELLIN";1600000;1600000;1600000;0;6,24476999335214;-75,6033500170351
"CR 81 A 37 B 08 ";" EDIFICIO AMARANTA PH";1;"Laureles";"MEDELLIN";7700000;7700000;7700000;0;6,24502490435467;-75,6032153881455
"CR 81 A 37 B 22 ";" ED JAIPERA";1;"Laureles";"MEDELLIN";1076781;1076781;1076781;0;6,24517999414596;-75,603210039252
"CR 81 A 37 D - 36 ";" TORRE LONDRES II";1;"Laureles";"MEDELLIN";1267886;1267886;1267886;0;6,2466200051115;-75,6031099593281
"CR 81 A 37 D 24";"";1;"Laureles";"MEDELLIN";1080696;1080696;1080696;0;6,24623401834016;-75,603142634615
"CR 81 A 37 D 25 ";" EDIFICIO ALPHAPARK PH";1;"Laureles";"MEDELLIN";1e+06;1e+06;1e+06;0;6,24652998347139;-75,6032200137168
"CR 81 A 37 D 26";"";1;"Laureles";"MEDELLIN";1605313;1605313;1605313;0;6,24650001816754;-75,6031099593281
"CR 81 A 40 50 ";" EDIFICIO SANTANA";3;"Laureles";"MEDELLIN";1370000;1500000;1442518,66666667;0;6,24718000006266;-75,60306997765
"CR 81 A 42 B 34";"";1;"Laureles";"MEDELLIN";4269180;4269180;4269180;0;6,24795795918891;-75,6030302039765
"CR 81 A 48 B 51 ";" EDIFICIO PALMA SORIANO";1;"Colores";"MEDELLIN";1696887;1696887;1696887;226700;6,22872936431021;-75,6031514315804
"CR 81 B 48 A 14";"";1;"Colores";"MEDELLIN";1342942;1342942;1342942;0;6,25993998081421;-75,5999000256881
"CR 81 B 48 A 36 ";" EDIFICIO BILBAO";1;"Calasanz";"MEDELLIN";1478680;1478680;1478680;0;6,26016000577256;-75,5998400112613
"CR 81 B 54 108";"";1;"Calasanz";"MEDELLIN";820000;820000;820000;0;6,26940807158315;-75,5977235241026
"CR 81 C 49 11";"";1;"Calasanz";"MEDELLIN";3e+06;3e+06;3e+06;0;6,26231998031136;-75,6003000101076
"CR 81 C 49 21";"";1;"Calasanz";"MEDELLIN";3e+06;3e+06;3e+06;0;6,26239001111239;-75,600279977359
"CR 81 C 49 74 ";"";1;"Colores";"MEDELLIN";1060669;1060669;1060669;0;6,26288001717202;-75,6000300290063
"CR 81 C 49 F 09 ";"";1;"Calasanz";"MEDELLIN";1100000;1100000;1100000;0;6,26349001017562;-75,6000400034711
"CR 81 C 49 F 43";"";1;"Calasanz";"MEDELLIN";1531490;1531490;1531490;0;6,26376020176006;-75,5999821795693
"CR 81 C 49 F 50 ";" EDIFICIO BELOHORIZONTE, EDIFICIO BELOHORIZONTE PH";4;"Calasanz";"MEDELLIN";962847;1161820;1081464,75;66800;6,26388002013037;-75,5998000295832
"CR 82 20 A 47 ";"";1;"Laureles";"MEDELLIN";1500000;1500000;1500000;0;6,22617997984689;-75,6036400308849
"CR 82 32 EE 18 ";" EDIFICIO EL CASTELLANO PH";1;"Laureles";"MEDELLIN";1279880;1279880;1279880;0;6,23784000344475;-75,6046199591852
"CR 82 33 AA 71 ";" EDIFICIO SANTARIA PH";1;"Laureles";"MEDELLIN";1020000;1020000;1020000;158000;6,2407299998406;-75,6046399919338
"CR 82 9 A SUR 28 ";" CONJUNTO RESIDENCIAL ATAVANZA ETAPAS I Y II PH";2;"Laureles";"MEDELLIN";1200000;1250000;1225000;0;6,20373001611034;-75,6053100412736
"CR 82 A 30 61";"";1;"Laureles";"MEDELLIN";2152400;2152400;2152400;0;6,23155735330996;-75,6044477639308
"CR 82 A 30 63";"";1;"Laureles";"MEDELLIN";2152400;2152400;2152400;0;6,23155735330996;-75,6044382791307
"CR 82 A 35 64 ";" EDIFICIO EL OASIS";1;"Laureles";"MEDELLIN";1502487;1502487;1502487;0;6,2443599925583;-75,6045700030423
"CR 82 A 37 B 32 ";" EDIFICIO MIXTO SIMON BOLIVAR PH";1;"Laureles";"MEDELLIN";1550000;1550000;1550000;175000;6,24552000604827;-75,6043600363677
"CR 82 A 37 D 39 ";" VILLA MARIA";1;"Laureles";"MEDELLIN";1800000;1800000;1800000;0;6,24650001816754;-75,6040300408397
"CR 82 B 49 BB 95";"";1;"Calasanz";"MEDELLIN";950000;950000;950000;0;6,26275998831855;-75,601700039395
"CR 82 B 49 BB 99 ";" EDIFICIO MONIMAR,";3;"Calasanz";"MEDELLIN";870602;1076781;983591;0;6,26278999553192;-75,6016800066464
"CR 82 C 30 A 105 ";" CONJUNTO RESIDENCIAL PLAZA VICUÑA";2;"Laureles";"MEDELLIN";1600000;2e+06;1800000;128617;6,23217999759697;-75,6054399607728
"CR 82 FF 76 E B 6 ";"";1;"Colores";"MEDELLIN";566380;566380;566380;0;6,27960494247013;-75,5904000325416
"CR 83 32 EE 45 ";"";1;"Laureles";"MEDELLIN";1400000;1400000;1400000;203000;6,23797998122777;-75,6061000356479
"CR 83 34 A 33 ";"";1;"Laureles";"MEDELLIN";650000;650000;650000;0;6,2423800193902;-75,6057800145847
"CR 83 34 C 16";"";1;"Laureles";"MEDELLIN";2400000;2400000;2400000;0;6,24317815893444;-75,6054108310912
"CR 83 47 A 132 ";" EDIFICIO BETHEL PH";1;"Colores";"MEDELLIN";914490;914490;914490;73200;6,25899001781782;-75,6008900122721
"CR 83 50 A 14 ";"";1;"Calasanz";"MEDELLIN";1700000;1700000;1700000;0;6,26547999971801;-75,6010299900552
"CR 83 50A 14 ";"";1;"Calasanz";"MEDELLIN";1750000;1750000;1750000;0;6,26547999971801;-75,6010299900552
"CR 83 54 19 ";" CONJUNTO RESIDENCIAL ESTADIO CAMPESTRE PH";3;"Calasanz";"MEDELLIN";5e+05;1350000;9e+05;69566,6666666667;6,25965000000002;-75,59439
"CR 83 A 27 A 60 ";"";1;"Laureles";"MEDELLIN";1800000;1800000;1800000;0;6,2294700025718;-75,605810021798
"CR 83 A 27 A 60 IN 101";"";1;"Laureles";"MEDELLIN";1901160;1901160;1901160;0;6,2294700025718;-75,605810021798
"CR 83 A 31 B 30 ";"";1;"Laureles";"MEDELLIN";860000;860000;860000;0;6,23368425127437;-75,6067645948129
"CR 83 A 32 EE 44 ";"";3;"Laureles";"MEDELLIN";1270125;1500000;1373375;0;6,23797998122777;-75,6066399978505
"CR 83 A 32 EE 45 ";" EDIFICIO EL CASTELLON PH";1;"Laureles";"MEDELLIN";1270125;1270125;1270125;0;6,23793999954962;-75,6067499684201
"CR 83 A 37 C 21";"";1;"Laureles";"MEDELLIN";2022039;2022039;2022039;0;6,24622002069196;-75,605290008525
"CR 83 A 37 D 11";"";1;"Laureles";"MEDELLIN";2200000;2200000;2200000;0;6,24665998678965;-75,605150030742
"CR 83 A 48 BB 81 ";" URBANIZACION TORREMONTANA, URBANIZACION TORREMONTANA PH";7;"Calasanz";"MEDELLIN";1107447;1600000;1339906,14285714;68700;6,26178000000004;-75,60249
"CR 83 A 49 DD 54";"";1;"Colores";"MEDELLIN";1016100;1016100;1016100;0;6,26293998968924;-75,6018799988562
"CR 83 A 49 DD 54 ";"";1;"Colores";"MEDELLIN";1069398;1069398;1069398;0;6,26293998968924;-75,6018799988562
"CR 83 B 31 49";"";1;"Laureles";"MEDELLIN";1100000;1100000;1100000;0;6,23303998086277;-75,607230000015
"CR 83 B 33 108 ";" EDIFICIO CASTELLO, EDIFICIO CASTELLO N 1";2;"Laureles";"MEDELLIN";1727370;1850000;1788685;0;6,23971000604318;-75,6073299961199
"CR 83 B 33 82 ";" EDIFICIO GALILEA PH";3;"Laureles";"MEDELLIN";1832406;1931769;1874664;0;6,23943998303238;-75,6073500288685
"CR 84 26 B 40";"";1;"Laureles";"MEDELLIN";577182;577182;577182;0;6,22881323530591;-75,606852259191
"CR 84 26 B 44";"";1;"Laureles";"MEDELLIN";614701;614701;614701;0;6,22881596072148;-75,606852259191
"CR 84 32 C 99 ";" URBANIZACION LAURELES DEL CASTILLO, URBANIZACION LAURELES DEL CASTILLO PH, URB LAURELES DEL CASTILLO PH";6;"Laureles";"MEDELLIN";1782379;3250000;2441701,16666667;214916,666666667;6,21666666538941;-75,5866833316528
"CR 84 34 B 110 ";" EDIFICIO ALTOS DEL ROSARIO PH";1;"Laureles";"MEDELLIN";2006780;2006780;2006780;0;6,24381998844622;-75,6069799678433
"CR 84 35 62 ";"";1;"Laureles";"MEDELLIN";1200000;1200000;1200000;0;6,24471999529969;-75,6063000278577
"CR 84 45 C 53 ";" EDIFICIO EL PILON";1;"Colores";"MEDELLIN";1234186;1234186;1234186;0;6,25484001182711;-75,6021099982793
"CR 84 46 12  ";" MIRADOR DEL PARQUE";1;"Colores";"MEDELLIN";1018210;1018210;1018210;0;6,30412004948785;-75,5829999295916
"CR 84 75 C 53 U R NEBRASKA 1 ";" NEBRASKA 1 ETAPA PH";1;"Colores";"MEDELLIN";1265654;1265654;1265654;177700;6,27775999078423;-75,591960016448
"CR 84 A 37 28 ";"";3;"Laureles";"MEDELLIN";2032200;2500000;2289743,33333333;0;6,24513296726324;-75,6068360561366
"CR 84 A 48 BB 75 ";" CONJUNTO RESIDENCIAL DOÑANA, CONJUNTO RESIDENCIAL DOÑANA PH";3;"Calasanz";"MEDELLIN";1014321;1180525;1098282;73700;6,26109001983939;-75,6034299803914
"CR 84 B 4 A 75 ";" CONJUNTO DE USO MIXTO URBANIZACION COLINA DE LOS BERNAL PH";1;"Laureles";"MEDELLIN";1300000;1300000;1300000;0;6,21814457428727;-75,6069636232352
"CR 84 B 7 95 ";", PARQUE DE LOS BERNAL";2;"Laureles";"MEDELLIN";1126920;1373060;1249990;0;6,2173598270468;-75,6069492662671
"CR 84 F 3 C 39 ";" CONJUNTO RESIDENCIAL AL PARQUE, CONJUNTO RESIDENCIAL AL PARQUE PH";2;"Laureles";"MEDELLIN";1300000;1795540;1547770;82809,5;6,19118000000003;-75,60005
"CR 84 F 3 C 40 ";" CONJUNTO RESIDENCIAL AURA PH";7;"Laureles";"MEDELLIN";1200000;1900000;1482933,14285714;80445,5714285714;6,20542000000006;-75,56718
"CR 84 F 3 D 150 ";" CONJUNTO AVIVA PH, EDIFICIO 6 CONJUNTO AVIVA PH";10;"Laureles";"MEDELLIN";1850000;2500000;2219900,4;211427,7;6,21715134627526;-75,6069403722365
"CR 84F 3C 40 ";" CONJUNTO RESIDENCIAL AURA PH";1;"Laureles";"MEDELLIN";1700000;1700000;1700000;217939;6,20542000000006;-75,56718
"CR 85 35 B 16 ";"";1;"Laureles";"MEDELLIN";1305902;1305902;1305902;0;6,24507999804108;-75,6086199710186
"CR 85 45 C 13 ";"";1;"Calasanz";"MEDELLIN";1350000;1350000;1350000;0;6,25502556370518;-75,6025843618718
"CR 85 45 C 51 ";" EDIFICIO KURITIVA";1;"Calasanz";"MEDELLIN";1520000;1520000;1520000;98000;6,2551984629173;-75,602390718619
"CR 85 47 EE 22 ";"";1;"Colores";"MEDELLIN";1120222;1120222;1120222;0;6,2570866627394;-75,6017447173742
"CR 85 53 B 80 ";" CALASANIA 1 PH";1;"Calasanz";"MEDELLIN";1003390;1003390;1003390;0;6,2694505195753;-75,6000100502235
"CR 85 64 21 ";" MIRADOR DE ROBLEDO,";2;"Colores";"MEDELLIN";825477;1099175;962326;0;6,27488998522745;-75,5964699832706
"CR 85 66 35 ";"";1;"Colores";"MEDELLIN";925014;925014;925014;0;6,27736110489371;-75,5946577666982
"CR 85 A 47 DD 25 ";" VILLA LAURA";1;"Colores";"MEDELLIN";858564;858564;858564;0;6,25924000808003;-75,602929999867
"CR 85 B 35 39 ";" PORTAL DE SANTA RITA";1;"Laureles";"MEDELLIN";1626524;1626524;1626524;0;6,24438999977167;-75,6090399881867
"CR 85 B 35 45 ";" PORTAL DE SANTA RITA";1;"Laureles";"MEDELLIN";1250000;1250000;1250000;0;6,24442000698504;-75,6090399881867
"CR 85 B 35 53 ";" EDIFICIO EL VELERO";1;"Laureles";"MEDELLIN";1161820;1161820;1161820;0;6,24450001225085;-75,6090499626515
"CR 85 B 35 6 ";"";1;"Laureles";"MEDELLIN";1066905;1066905;1066905;0;6,24414000950947;-75,6088499704417
"CR 85 D 53 20 ";" CONJUNTO RESIDENCIAL Y COMERCIAL LUNA PH, PUNTA LUNA";3;"Calasanz";"MEDELLIN";685563;9e+05;795187,666666667;85600;6,26918999770153;-75,6004499623554
"CR 86 35 B 15 ";" EDIFICIO ALMENAR";1;"Laureles";"MEDELLIN";1793010;1793010;1793010;0;6,24514998693259;-75,6105799952571
"CR 86 35 B 41 ";" ED TORREHON DEL POSSO PH";1;"Laureles";"MEDELLIN";844859;844859;844859;0;6,24537001189094;-75,6105000319008
"CR 86 43 12 ";" EDIFICIO ISABELA 1";1;"Laureles";"MEDELLIN";1515926;1515926;1515926;0;6,2502;-75,6053
"CR 86 46 18 ";" BALCONES DE FATIMA";2;"Calasanz,Colores";"MEDELLIN";1650000;1653091;1651545,5;0;6,25622991919967;-75,6020540181624
"CR 86 46 38 ";"";1;"Calasanz";"MEDELLIN";1500000;1500000;1500000;0;6,25650000584149;-75,6020899655307
"CR 86 48 133 ";" GUADUAL APARTAMENTOS PH";1;"Laureles";"MEDELLIN";1500000;1500000;1500000;0;6,25984446274478;-75,6037093427825
"CR 86 49 DD 115 ";" CONJUNTO RESIDENCIAL LA ARBOLEDA ETAPA 1 PH";1;"Calasanz";"MEDELLIN";1650000;1650000;1650000;0;6,26352001738898;-75,6039299609158
"CR 86 49 E 55 ";" CONJUNTO RESIDENCIAL CALASANZ CAMPESTRE";1;"Calasanz";"MEDELLIN";1161820;1161820;1161820;0;6,26493332608945;-75,6035664754479
"CR 86 49 E 55  ";" CONJUNTO RESIDENCIAL CALASANZ CAMPESTRE";1;"Calasanz";"MEDELLIN";1637110;1637110;1637110;377507;6,26493332608945;-75,6035664754479
"CR 86 49 E 85 ";" SOL PH";5;"Calasanz";"MEDELLIN";1724118;1900000;1814823,6;0;6,26540454679005;-75,6034311381794
"CR 86 64 58 ";" ED VALDELLANO 1";1;"Colores";"MEDELLIN";1200000;1200000;1200000;0;6,2755400018187;-75,5966099610536
"CR 86 66 140 ";" EL CORTIJO PH";1;"Colores";"MEDELLIN";1100000;1100000;1100000;114210;6,27664000000004;-75,59309
"CR 86 A 37 75 ";" ED TAHAMI II, EDIFICIO TAHAMI II PH";2;"Laureles";"MEDELLIN";792558;873388;832973;0;6,24672000121639;-75,6090799698648
"CR 86 A 41 37 ";" EDIFICIO MIXTO SAN ISIDRO PH";1;"Laureles";"MEDELLIN";1400000;1400000;1400000;0;6,24885998491611;-75,6066900378124
"CR 86 B 47 A 27 ";" EDIFICIO HABITAT PH";1;"Colores";"MEDELLIN";1001976;1001976;1001976;172100;6,257869986006;-75,6032399626464
"CR 86 C 53 C 41 ";" COMERCIAL CEREZOS DE CALASANIA, CONJUNTO RESIDENCIAL Y COMERCIAL CEREZOS DE CALASANIA, COMERCIAL CEREZOS DE CALASANIA PH";24;"Calasanz";"MEDELLIN";1050000;1400000;1243270,875;33333,3333333333;6,2711229380496;-75,6054583866537
"CR 87 37 13 ";"";3;"Laureles";"MEDELLIN";710000;897770;779256,666666667;0;6,24683206156304;-75,6099146602846
"CR 87 37 19 ";"";2;"Laureles";"MEDELLIN";950000;950000;950000;0;6,2468626440576;-75,6098796568013
"CR 87 39 127 ";" URBANIZACION VIVENZA PROPIEDAD HORIZONTAL";1;"Bello";"BELLO";1050000;1050000;1050000;0;6,34034000000003;-75,55916
"CR 87 77 B B 35";"";1;"Colores";"MEDELLIN";995751;995751;995751;0;6,28363000521605;-75,5911799965385
"CR 87 A 32 46 ";" CONJUNTO RESIDENCIAL BALCONES DE SALESIA PH";1;"Laureles";"MEDELLIN";1350000;1350000;1350000;0;6,23511623517526;-75,6097451125943
"CR 87 A 32 A 310 ";" CASTILLO DE LA CASTELLANA";3;"Laureles";"MEDELLIN";2339372;2900000;2627077,33333333;454900;6,24069000000003;-75,60679
"CR 87 A 32 C 25 ";", CONJUNTO RESIDENCIAL CASTEL DEL MONTE";2;"Laureles";"MEDELLIN";1591001;1901160;1746080,5;0;6,23493924594251;-75,6098663924821
"CR 87 A 35 57 ";" ABADIA DEL PARQUE, UNIDAD RESIDENCIAL ABADIA DEL PARQUE, TORRE 2 ABADIA DEL PARQUE";4;"Laureles";"MEDELLIN";1150000;1931769;1496021,75;101634,5;6,24455998476807;-75,611910035653
"CR 87 A 35 A 38 ";" EDIFICIO TRIANA";2;"Laureles";"MEDELLIN";1503882;1793010;1648446;0;6,24442884002359;-75,6118205366254
"CR 87 B 35 54 ";" UNIDAD RESIDENCIAL ABADIA DEL PARQUE PH, UNIDAD RESIDENCIAL ABADIA DEL PARQUE";2;"Laureles";"MEDELLIN";1100000;1900000;1500000;261724,5;6,24441637140026;-75,6123022547365
"CR 87 B N 35 54 ";" UNIDAD RESIDENCIAL ABADIA DEL PARQUE";1;"Laureles";"MEDELLIN";1200000;1200000;1200000;0;6,24441637140026;-75,6123022547365
"CR 87 D 46 12";"";1;"Colores";"MEDELLIN";550000;550000;550000;0;6,25543134413827;-75,6046763196561
