"Direcciones_c";"Nombre_del_Lugar";"Total_de_apartamentos";"Centro_de_Costos";"Ciudad";"Valor.min";"Valor.max";"Valor.prom";"Valor.promad";"Latitud";"Longitud"
"CR 75 19 35 ";"";1;"Laureles";"MEDELLIN";1309741;1309741;1309741;0;6,22391;-75,5966
"CR 75 22 18 ";"";1;"Laureles";"MEDELLIN";850000;850000;850000;0;6,22582;-75,596
"CR 75 45 SUR 130 ";" EDIFICIO MIXTO SANFER";1;"San Antonio Pr.";"SAN ANTONIO DE PRADO";9e+05;9e+05;9e+05;0;6,17981;-75,65335
"CR 75 61 130 ";" LAS CASAS DEL VALLE PH";2;"Colores";"MEDELLIN";1651666;2214895;1933281;109000;6,268866;-75,58876
"CR 75 61 85 ";" URBANIZACION ORANGE PH, URNANIZACION ORANGE PH, URBANIZACION ORANGE, URBANIZACION ORANGE PH ETAPA 1, URBANIZACIÓN ORANGE PH";30;"Colores";"MEDELLIN";1422540;2e+06;1717978;62034,23;6,26878;-75,58891
"CR 75 63 65 ";" PUERTA MAYOR PH, PUERTA MAYOR PROPIEDAD HORIZONTAL";2;"Colores";"MEDELLIN";1225385;1478680;1352033;0;6,259165;-75,57277
"CR 75 63 65  ";" PUERTA MAYOR PH";1;"Colores";"MEDELLIN";1500000;1500000;1500000;0;6,272439;-75,57098
"CR 75 65 78 ";" MONTE REAL PH";1;"Colores";"MEDELLIN";1113987;1113987;1113987;0;6,27079;-75,58727
"CR 75 8 32 ";" CONJUNTO RESIDENCIAL PLAZA RODEO PH";1;"Laureles";"MEDELLIN";1937602;1937602;1937602;538406;6,24306;-75,61557
"CR 75 D A 2 B SUR 320 ";" CONJUNTO RESIDENCIAL LOS CABOS PH";2;"Laureles";"MEDELLIN";1727370;1900000;1813685;145651,5;6,20551;-75,59931
"CR 75 DA 2  B SUR 320 ";" CONJUNTO RESIDENCIAL LOS CABOS P.H";1;"Laureles";"MEDELLIN";1781520;1781520;1781520;0;6,20551;-75,59931
"CR 75 DA 2 B SUR 100 ";" CONJUNTO RESIDENCIAL VILLAS DE LA MOTA PH";1;"Laureles";"MEDELLIN";1400000;1400000;1400000;0;6,20775;-75,59946
"CR 75 DA 2 B SUR 230 ";" CONJUNTO RESIDENCIAL LOS CABOS PH";1;"Laureles";"MEDELLIN";1584300;1584300;1584300;271090;6,205604;-75,5993
"CR 75 DA 2 B SUR 320 ";" CONJUNTO RESIDENCIAL LOS CABOS PH, LOS CABOS PH,, URB LOS CABOS, TORRE 2 CONJUNTO RESIDENCIAL LOS CABOS PH";49;"Laureles";"MEDELLIN";1323854;2300000;1772959;180872,6;6,20551;-75,59931
"CR 75 DA 2 B SUR 50 ";" URBANIZACION MOTA CAMPESTRE";1;"Laureles";"MEDELLIN";1473345;1473345;1473345;0;6,20749;-75,59939
"CR 76  51 60 ";" CONJUNTO RESIDENCIAL PARQUES DEL ESTADIO";1;"Colores";"MEDELLIN";2060875;2060875;2060875;265715;6,260286;-75,59157
"CR 76  53 89 ";" PARQUE DE LOS COLORES";1;"Colores";"MEDELLIN";1850000;1850000;1850000;0;6,26483;-75,58989
"CR 76 34 A 29 ";" EDIFICIO ROSA";1;"Laureles";"MEDELLIN";2693310;2693310;2693310;0;6,24186;-75,59703
"CR 76 41 SUR 4";"";1;"San Antonio Pr.";"SAN ANTONIO DE PRADO";520000;520000;520000;0;6,18494;-75,65389
"CR 76 51 60 ";" CONJUNTO RESIDENCIAL PARQUES DEL ESTADIO, PARQUES DEL ESTADIO";6;"Colores";"MEDELLIN";1813488;2500000;2093050;130763;6,260286;-75,59157
"CR 76 53  79 ";" URBANIZACION PARAISO DE LOS COLORES";1;"Colores";"MEDELLIN";1465567;1465567;1465567;174400;6,26455;-75,59007
"CR 76 53 200 ";" CONJUNTO RESIDENCIAL CERRO NORTE, URB CERRO NORTE, CONJUNTO RESIDENCIAL CERRO NORTE PH";3;"Colores";"MEDELLIN";1430202;1615170;1495449;66598,33;6,26508;-75,58862
"CR 76 53 215 ";" URBANIZACION LOS COLORES, URBANIZACION LOS COLORES ETAPA III,, URBANIZACION LOS COLORES TERCERA ETAPA";12;"Colores";"MEDELLIN";1108247;1450000;1331990;72066,67;6,26511;-75,58876
"CR 76 53 215  ";" URBANIZACION LOS COLORES";1;"Colores";"MEDELLIN";1197896;1197896;1197896;194800;6,26511;-75,58876
"CR 76 53 79 ";" URBANIZACION PARAISO DE LOS COLORES, URBANIZACION PARAISO DE COLORES, URB PARAISO DE LOS COLORES PH, URBANIZACION PARAISO DE LOS COLORES PH, URBANIZACION PARAISO DE COLORES PH";8;"Colores";"MEDELLIN";1395166;1550000;1463133;86862,5;6,26455;-75,59007
"CR 76 53 79  ";" URB PARAISO DE COLORES";1;"Colores";"MEDELLIN";1435706;1435706;1435706;175000;6,26455;-75,59007
"CR 76 53 89 ";" PARQUE DE LOS COLORES,, PARQUE DE COLORES";25;"Colores";"MEDELLIN";1316154;1795615;1577062;130627,6;6,26483;-75,58989
"CR 76 53 89  ";" PARQUE DE COLORES, PARQUE DE LOS COLORES";2;"Colores";"MEDELLIN";1472590;1557263;1514927;217730,5;6,26483;-75,58989
"CR 76 53 90 ";" FUENTE DE COLORES, FUENTE DE COLORES PH";13;"Colores";"MEDELLIN";1359922;2200000;1673510;154530,8;6,26407;-75,58924
"CR 76 53 90  ";" FUENTE DE COLORES 1705";1;"Colores";"MEDELLIN";1677052;1677052;1677052;201000;6,26407;-75,58924
"CR 76 60 09 ";" URBANIZACION CORALINA, CONJUNTO DE USO MIXTO CORALINA PH, CONJUNTO DE USO MIXTO CORALINA, CONJUNTO RESIDENCIAL CORALINA";6;"Colores";"MEDELLIN";1450000;2112400;1808913;110464,8;6,239145;-75,57334
"CR 76 89 75 ";"";2;"Colores";"MEDELLIN";1050000;1050000;1050000;0;6,28654;-75,58223
"CR 76 A  29 20 ";"";1;"Laureles";"MEDELLIN";1523553;1523553;1523553;0;6,23099;-75,59658
"CR 76 A 3 C 35 ";" TORRE CAPRI CONJUNTO RESIDENCIAL MEDITERRANEO PH, TORRE CAPRI C R MEDITERRANEO PH";2;"Laureles";"MEDELLIN";1218066;1455001;1336534;118350;6,229845;-75,58741
"CR 76 A 53 215 ";" PLAZA DE COLORES, PLAZA DE COLORES PH, PLAZA DE COLORES 111";20;"Colores";"MEDELLIN";1173714;1650000;1422596;114090;6,26563;-75,58952
"CR 76 A 53 35 ";" CONJUNTO DE USO MIXTO JARDIN DE COLORES,";25;"Colores";"MEDELLIN";1523024;2e+06;1730313;53208;6,26476;-75,59008
"CR 76 A 53 35  ";" JARDIN DE COLORES";2;"Colores";"MEDELLIN";1698550;1795540;1747045;110650;6,26476;-75,59008
"CR 76 A 53 A 215 ";" PLAZA DE COLORES";1;"Colores";"MEDELLIN";1502487;1502487;1502487;0;6,26563;-75,58952
"CR 76A 53 35 ";" CONJUNTO DE USO MIXTO JARDIN DE COLORES";1;"Colores";"MEDELLIN";2100000;2100000;2100000;0;6,26476;-75,59008
"CR 77  60 70 ";" CONJUNTO DE USO MIXTO CITRINO PH";1;"Colores";"MEDELLIN";1531490;1531490;1531490;190500;6,269991;-75,59096
"CR 77 33 A 30 ";" EDIFICIO LAURELES DEL PINAR";5;"Laureles";"MEDELLIN";1350000;2750000;1851968;42400;6,23988;-75,59757
"CR 77 37 57 ";" EDIFICIO TORRENTE DEL EBRO";2;"Laureles";"MEDELLIN";1524150;1700000;1612075;0;6,245316;-75,59887
"CR 77 38 122  ";" TORRE LAURELES";1;"Laureles";"MEDELLIN";1834564;1834564;1834564;0;6,244549;-75,59878
"CR 77 38 139 ";" CASTELLON DEL PARQUE";1;"Laureles";"MEDELLIN";1950000;1950000;1950000;0;6,24589;-75,57457
"CR 77 38 14 ";" EDIFICIO BANGLADES PH";1;"Laureles";"MEDELLIN";1900000;1900000;1900000;0;6,24589;-75,57457
"CR 77 39 60 ";" EDIFICIO MADISON PH, EDIFICIO MADISON";2;"Laureles";"MEDELLIN";1559582;1650000;1604791;0;6,247839;-75,5976
"CR 77 41 31 ";" EDIFICIO MONTECARLO PH";1;"Laureles";"MEDELLIN";2500000;2500000;2500000;0;6,248109;-75,59623
"CR 77 42 22 ";" EDIFICIO EL REMANSO";1;"Laureles";"MEDELLIN";1717128;1717128;1717128;247307;6,24874;-75,59598
"CR 77 43 38 ";" TORRE GALILEA";2;"Laureles";"MEDELLIN";1056200;1200000;1128100;0;6,249556;-75,59589
"CR 77 43 38  ";" TORRE GALILEA";1;"Laureles";"MEDELLIN";1341506;1341506;1341506;0;6,249556;-75,59589
"CR 77 60 45 ";" CONJUNTO DE USO MIXTO CUARZO PH, UNIDAD MIXTA CUARZO PH, CONJUNTO DE USO MIXTO CUARZO PROPIEDAD HORIZONTAL, CONJUNTO MIXTO CUARZO PH";65;"Colores";"MEDELLIN";1293919;2300000;1636956;91011,6;6,267205;-75,58947
"CR 77 60 70 ";" CONJUNTO DE USO MIXTO CITRINO PH, CONJUNTO DE USO MIXTO CITRINO PROPIEDAD HORIZONTAL";28;"Colores";"MEDELLIN";1320250;2e+06;1604642;47139,29;6,26913;-75,59037
"CR 77 60 70  ";" CONJUNTO DE USO MIXTO CITRINO PH";1;"Colores";"MEDELLIN";1848350;1848350;1848350;243700;6,269991;-75,59096
"CR 77 94 07";"";1;"Colores";"MEDELLIN";960678;960678;960678;0;6,29175;-75,58188
"CR 77 A 49 A 33";"";1;"Colores";"MEDELLIN";1524150;1524150;1524150;0;6,26094;-75,59319
"CR 77 AA 45 G 80 ";" TORRE PIACENZA";1;"Colores";"MEDELLIN";1349400;1349400;1349400;0;6,2562;-75,59504
"CR 77 AA 47 25 ";"";1;"Colores";"MEDELLIN";1422540;1422540;1422540;0;6,2565;-75,59508
"CR 77 B 53 A 80 ";"";1;"Colores";"MEDELLIN";837495;837495;837495;0;6,266049;-75,59112
"CR 77 B 60 81 ";" CONJUNTO RESIDENCIAL LOS ALMENDROS DE LA 80";2;"Colores";"MEDELLIN";1770788;2149799;1960294;158500;6,234229;-75,59721
"CR 77 E 53 8 ";"";2;"Colores";"MEDELLIN";1200000;1600000;1400000;0;6,266049;-75,59334
"CR 78 32 71 ";" MIRADOR DEL VALLE";1;"Laureles";"MEDELLIN";1264352;1264352;1264352;0;6,23422;-75,59829
"CR 78 34 26 ";" EDIFICIO SAN MIGUEL";1;"Laureles";"MEDELLIN";770109;770109;770109;0;6,24087;-75,59832
"CR 78 34 26  ";"";1;"Laureles";"MEDELLIN";1317685;1317685;1317685;0;6,24087;-75,59832
"CR 78 40 25 ";" OPORTO CAMPESTRE PH";1;"Bello";"COPACABANA";1100000;1100000;1100000;0;6,33503;-75,52827
"CR 78 45 FF 12 ";" FARO DE VELODROMO PH";2;"Colores";"MEDELLIN";1003390;1003390;1003390;0;6,25473;-75,59634
"CR 78 52 A 64";"";1;"Colores";"MEDELLIN";4429331;4429331;4429331;0;6,26515;-75,59297
"CR 78 A 34 A 69 ";" EDIFICIO TRANSPARENZA II";1;"Laureles";"MEDELLIN";2112400;2112400;2112400;0;6,241507;-75,59904
"CR 78 A 46 45 ";" EDIFICIO RAVENNA PH";1;"Laureles";"MEDELLIN";2e+06;2e+06;2e+06;0;6,25653;-75,59665
"CR 78 B 52 14 ";" URB RENACER";2;"Colores";"MEDELLIN";1120058;1437474;1278766;0;6,26463;-75,5944
"CR 78 B 52 63";"";1;"Colores";"MEDELLIN";3e+06;3e+06;3e+06;0;6,264875;-75,59444
"CR 78 B 56 20 ";" EDIFICIO CASCADA DE COLORES";1;"Colores";"MEDELLIN";1494235;1494235;1494235;0;6,26982;-75,59407
"CR 79 1 153 ";"";1;"Laureles";"MEDELLIN";621094;621094;621094;0;6,21196;-75,60198
"CR 79 34 A 110 ";" EDIFICIO SAN MARCOS PH";2;"Laureles";"MEDELLIN";8e+05;1400000;1100000;74052;6,24223;-75,59952
"CR 79 35 92 ";" EDIFICIO SAN PATRICIO PH";2;"Laureles";"MEDELLIN";2851740;3800000;3325870;0;6,2436;-75,59948
"CR 79 38 56 ";" TORRE KENYA PH";2;"Laureles";"MEDELLIN";1200000;1439166;1319583;0;6,24603;-75,59916
"CR 79 38 A 33 ";" EDIFICIO ZAPZURRO";1;"Laureles";"MEDELLIN";1850000;1850000;1850000;0;6,24689;-75,59891
"CR 79 49 76 ";" EDIFICIO PONTEVEDRA PH";1;"Colores";"MEDELLIN";1800000;1800000;1800000;313000;6,2614;-75,59622
"CR 79 53 16 ";" XUE APARTAESTUDIOS PH";1;"Colores";"MEDELLIN";1003390;1003390;1003390;0;6,266776;-75,59469
"CR 79 A 28 A 88 ";" CONJUNTO RESIDENCIAL PALMA 30";1;"Laureles";"MEDELLIN";1700000;1700000;1700000;0;6,22997;-75,59972
"CR 79 A 29 35 ";" EDIFICIO TURCAL DE LA 30 PH";1;"Laureles";"MEDELLIN";1150000;1150000;1150000;0;6,231;-75,59973
"CR 79 A 39 77 ";" EDIFICIO URBANAL AVENIDA NUTIBARA PH";1;"Laureles";"MEDELLIN";1600000;1600000;1600000;0;6,271576;-75,54868
"CR 79 A 42 51 ";" BALCONES DE LA CONSOLATA, BALCONES DE LA CONSOLATA PH";5;"Laureles";"MEDELLIN";812880;1056200;909816;0;6,249172;-75,5985
"CR 79 A 51 11 ";" EDIFICIO SELECTO 2";1;"Colores";"MEDELLIN";1478680;1478680;1478680;0;6,26407;-75,59603
"CR 79 A 53 35 ";" CONJUNTO DE USO MIXTO JARDIN DE COLORES";1;"Colores";"MEDELLIN";1795615;1795615;1795615;0;6,267613;-75,59514
"CR 79 A 53 A 32 ";" EDIFICIO MARFIL PH";1;"Colores";"MEDELLIN";1609807;1609807;1609807;0;6,26773;-75,595
"CR 79 A 92 131";"";1;"Colores";"MEDELLIN";804588;804588;804588;0;6,291058;-75,58358
"CR 79 A 92 131 ";"";2;"Colores";"MEDELLIN";629982;637063;633522,5;0;6,291058;-75,58358
"CR 79 A 92 133";"";1;"Colores";"MEDELLIN";950580;950580;950580;0;6,29106;-75,58356
"CR 79 C 45 35 ";" MULTIFAMILIAR LOS PINOS PH";1;"Colores";"MEDELLIN";1088251;1088251;1088251;0;6,25259;-75,59972
"CR 79A 42 51 ";" BALCONES DE LA CONSOLATA";1;"Laureles";"MEDELLIN";1e+06;1e+06;1e+06;0;6,249172;-75,5985
"CR 80 32 EE 41 ";" EDIFICO ZAGUAN DEL PARQUE";1;"Laureles";"MEDELLIN";1800000;1800000;1800000;0;6,237941;-75,59999
"CR 80 33 21 ";" EDIFICIO PARANA PH";3;"Laureles";"MEDELLIN";1392484;1500000;1457055;0;6,23924;-75,60033
"CR 80 34 55 ";" EDIFICIO PONTEVEDRA";1;"Laureles";"MEDELLIN";1733457;1733457;1733457;0;6,24131;-75,60029
"CR 80 34 B 86 ";" EDIFICIO MAYOHA";2;"Laureles";"MEDELLIN";1610374;1741202;1675788;0;6,24246;-75,60011
"CR 80 35 30 ";" EDIFICIO SAN PAOLO PH";1;"Laureles";"MEDELLIN";1478680;1478680;1478680;0;6,24307;-75,6001
"CR 80 37 44 ";" EDIFICIO JACARANDA DE LAURELES PH";4;"Laureles";"MEDELLIN";1423861;1531490;1473029;0;6,24522;-75,59994
"CR 80 46 27 LC 102";" LC 102";1;"Calasanz";"MEDELLIN";2500000;2500000;2500000;0;6,256624;-75,59827
"CR 80 46 29";"";1;"Calasanz";"MEDELLIN";2700000;2700000;2700000;0;6,25666;-75,59835
"CR 80 48 B 69 ";"";1;"Colores";"MEDELLIN";2300000;2300000;2300000;0;6,260675;-75,59737
"CR 80 50 52";"";1;"Colores";"MEDELLIN";3033690;3033690;3033690;0;6,26391;-75,5964
"CR 80 53 A 11 ";"";1;"Calasanz";"MEDELLIN";1500000;1500000;1500000;0;6,268414;-75,59566
"CR 80 57 30 ";" EDIFICIO BRASILIA 80 PH";1;"Colores";"MEDELLIN";1500000;1500000;1500000;0;6,27139;-75,59438
"CR 80 8 SUR 22 ";" PARQUE DE LA SIERRA";1;"Laureles";"MEDELLIN";1500000;1500000;1500000;0;6,23563;-75,52607
"CR 80 A 35 14 ";"";1;"Laureles";"MEDELLIN";1044165;1044165;1044165;0;6,2431;-75,60101
"CR 80 A 36 28";"";1;"Laureles";"MEDELLIN";760000;760000;760000;0;6,24454;-75,60082
"CR 80 A 36 30 ";" EDIFICIO FRICAR";1;"Laureles";"MEDELLIN";1964326;1964326;1964326;0;6,24458;-75,60081
"CR 80 A 36 31 ";" EDIFICIO ROSITA";1;"Laureles";"MEDELLIN";1478680;1478680;1478680;0;6,24454;-75,60092
"CR 80 A 40 39";"";1;"Laureles";"MEDELLIN";2200000;2200000;2200000;0;6,248464;-75,6
"CR 80 AA 35 A 15 ";" EDIFICIO MAZIRUMA II, EDIFICIO MAZIRUMA II PH";3;"Laureles";"MEDELLIN";1267440;1321824;1296421;42977;6,24378;-75,60151
"CR 80 AA 36 20";"";1;"Laureles";"MEDELLIN";2354000;2354000;2354000;0;6,244391;-75,60132
"CR 80 AA 36 44";"";1;"Laureles";"MEDELLIN";4794719;4794719;4794719;0;6,24464;-75,60127
"CR 80 AA 36 52";"";1;"Laureles";"MEDELLIN";5898619;5898619;5898619;0;6,24471;-75,60125
"CR 80 B 32 D 04 ";" BOSQUES Y BALCONES DE LA CASTELLANA";1;"Laureles";"MEDELLIN";1625760;1625760;1625760;0;6,24069;-75,60679
"CR 80 B 34 A 107 ";" MIRADOR DE LA MATEA PH";1;"Laureles";"MEDELLIN";1056200;1056200;1056200;0;6,241296;-75,60193
"CR 80 B 34 A 39 ";"";1;"Laureles";"MEDELLIN";977000;977000;977000;0;6,241251;-75,60193
"CR 80 B 34 A 67";"";1;"Laureles";"MEDELLIN";1741202;1741202;1741202;0;6,241296;-75,60193
"CR 80 B 35 08 ";"";1;"Laureles";"MEDELLIN";914490;914490;914490;0;6,243207;-75,60192
"CR 80 B 36 25";"";1;"Laureles";"MEDELLIN";3134801;3134801;3134801;0;6,24461;-75,6019
"CR 80 B 36 27";"";1;"Laureles";"MEDELLIN";2005177;2005177;2005177;0;6,244534;-75,6019
"CR 80 B 8 SUR 36 ";" PARQUE DE LE SIERRA, PARQUE DE LA SIERRA";4;"Laureles";"MEDELLIN";946889;1400000;1084322;83300;6,23563;-75,52607
"CR 80 C 30 A 31";"";1;"Laureles";"MEDELLIN";1300000;1300000;1300000;0;6,23235;-75,60177
"CR 80 C 34 A 51";"";1;"Laureles";"MEDELLIN";5386620;5386620;5386620;0;6,24162;-75,60243
"CR 80 C 34 A 71";"";1;"Laureles";"MEDELLIN";2172400;2172400;2172400;0;6,241689;-75,60245
"CR 80 C 5 32 ";" TORRE CAMPESTRE PH";1;"Laureles";"MEDELLIN";1727275;1727275;1727275;0;6,21759;-75,60272
"CR 81 32 134 LC 136 ";" LC 136 URBANIZACION NUEVA VILLA DE ABURRA";1;"Laureles";"MEDELLIN";3801700;3801700;3801700;0;6,234236;-75,60226
"CR 81 34 A 17";"";1;"Laureles";"MEDELLIN";2014087;2014087;2014087;0;6,24164;-75,60297
"CR 81 34 A 94  ";"";1;"Laureles";"MEDELLIN";1341506;1341506;1341506;0;6,24234;-75,60265
"CR 81 4 G 35 ";" UNIDAD RESIDENCIAL SENDERO DEL PARQUE PH";1;"Laureles";"MEDELLIN";1173080;1173080;1173080;0;6,24589;-75,57457
"CR 81 4 G 65 ";" MIRADOR DE LOS BERNAL, TORRE 2 MIRADOR DE LOS BERNAL";5;"Laureles";"MEDELLIN";1503882;1782379;1618440;111329;6,220507;-75,60272
"CR 81 40 50";"";1;"Laureles";"MEDELLIN";1268274;1268274;1268274;0;6,24753;-75,60236
"CR 81 40 54";"";1;"Laureles";"MEDELLIN";1203015;1203015;1203015;0;6,24758;-75,60235
"CR 81 40 64 ";"";2;"Laureles";"MEDELLIN";762015;792150;777082,5;0;6,24768;-75,60235
"CR 81 40 64  ";"";1;"Laureles";"MEDELLIN";658033;658033;658033;0;6,24768;-75,60235
"CR 81 44 B 37 ";" PORTAL DE LAS AMERICAS";1;"Calasanz";"MEDELLIN";2300000;2300000;2300000;0;6,25189;-75,60271
"CR 81 45 31 ";"";1;"Laureles";"MEDELLIN";1138696;1138696;1138696;0;6,25277;-75,60217
"CR 81 45 31  ";" ED ANDESTELLY";1;"Laureles";"MEDELLIN";1018210;1018210;1018210;0;6,25277;-75,60217
"CR 81 45 E 22 ";"";1;"Calasanz";"MEDELLIN";1650000;1650000;1650000;0;6,25261;-75,60209
"CR 81 46 59 ";"";1;"Colores";"MEDELLIN";2945179;2945179;2945179;0;6,25702;-75,59909
"CR 81 48 B 03 ";" EDIFICIO BOTTICELLI PH";2;"Calasanz";"MEDELLIN";1742730;2250000;1996365;0;6,26035;-75,59832
"CR 81 52 28 ";" TORRES DE LA 81 PH";1;"Calasanz";"MEDELLIN";1161820;1161820;1161820;0;6,265463;-75,59705
"CR 81 54 05 ";" EDIFICIO FERRINI PLAZA";1;"Calasanz";"MEDELLIN";1200000;1200000;1200000;0;6,26868;-75,59685
"CR 81 54 A 97 ";" UNIDAD CERRADA NUEVA PRADERA PH";1;"Calasanz";"MEDELLIN";1250000;1250000;1250000;0;6,26996;-75,59647
"CR 81 7 48 ";" CONJUNTO RESIDENCIAL SAN MIGUEL";2;"Laureles";"MEDELLIN";1270125;1750000;1510063;124300;6,25535;-75,62355
"CR 81 A 33 AA 47 ";" EDIFICIO XUA";1;"Laureles";"MEDELLIN";1572306;1572306;1572306;0;6,24045;-75,60403
"CR 81 A 35 48";"";1;"Laureles";"MEDELLIN";1283550;1283550;1283550;0;6,2439;-75,60332
"CR 81 A 36 39 IN 201";"";1;"Laureles";"MEDELLIN";1793010;1793010;1793010;0;6,24469;-75,60336
"CR 81 A 36 45 ";"";3;"Laureles";"MEDELLIN";949241;1373060;1219695;0;6,244777;-75,60335
"CR 81 A 36 49";"";1;"Laureles";"MEDELLIN";1600000;1600000;1600000;0;6,24477;-75,60335
"CR 81 A 37 B 08 ";" EDIFICIO AMARANTA PH";1;"Laureles";"MEDELLIN";7700000;7700000;7700000;0;6,245025;-75,60322
"CR 81 A 37 B 22 ";" ED JAIPERA";1;"Laureles";"MEDELLIN";1076781;1076781;1076781;0;6,24518;-75,60321
"CR 81 A 37 D - 36 ";" TORRE LONDRES II";1;"Laureles";"MEDELLIN";1267886;1267886;1267886;0;6,24662;-75,60311
"CR 81 A 37 D 24";"";1;"Laureles";"MEDELLIN";1080696;1080696;1080696;0;6,246234;-75,60314
"CR 81 A 37 D 25 ";" EDIFICIO ALPHAPARK PH";1;"Laureles";"MEDELLIN";1e+06;1e+06;1e+06;0;6,24653;-75,60322
"CR 81 A 37 D 26";"";1;"Laureles";"MEDELLIN";1605313;1605313;1605313;0;6,2465;-75,60311
"CR 81 A 40 50 ";" EDIFICIO SANTANA";3;"Laureles";"MEDELLIN";1370000;1500000;1442519;0;6,24718;-75,60307
"CR 81 A 40 72";"";1;"Laureles";"MEDELLIN";3500000;3500000;3500000;0;6,247443;-75,60243
"CR 81 A 42 B 34";"";1;"Laureles";"MEDELLIN";4269180;4269180;4269180;0;6,247958;-75,60303
"CR 81 A 48 B 51 ";" EDIFICIO PALMA SORIANO";1;"Colores";"MEDELLIN";1696887;1696887;1696887;226700;6,228729;-75,60315
"CR 81 B 48 A 14";"";1;"Colores";"MEDELLIN";1375647;1375647;1375647;0;6,25994;-75,5999
"CR 81 B 48 A 36 ";" EDIFICIO BILBAO";1;"Calasanz";"MEDELLIN";1478680;1478680;1478680;0;6,26016;-75,59984
"CR 81 B 54 108";"";1;"Calasanz";"MEDELLIN";820000;820000;820000;0;6,269408;-75,59772
"CR 81 C 49 11";"";1;"Calasanz";"MEDELLIN";3e+06;3e+06;3e+06;0;6,26232;-75,6003
"CR 81 C 49 21";"";1;"Calasanz";"MEDELLIN";3e+06;3e+06;3e+06;0;6,26239;-75,60028
"CR 81 C 49 74 ";"";1;"Colores";"MEDELLIN";1060669;1060669;1060669;0;6,26288;-75,60003
"CR 81 C 49 F 09 ";"";1;"Calasanz";"MEDELLIN";1100000;1100000;1100000;0;6,26349;-75,60004
"CR 81 C 49 F 43";"";1;"Calasanz";"MEDELLIN";1531490;1531490;1531490;0;6,26376;-75,59998
"CR 81 C 49 F 50 ";" EDIFICIO BELOHORIZONTE";3;"Calasanz";"MEDELLIN";1041009;1161820;1121004;89066,67;6,26388;-75,5998
"CR 82 20 A 47 ";"";1;"Laureles";"MEDELLIN";1500000;1500000;1500000;0;6,22618;-75,60364
"CR 82 32 EE 18 ";" EDIFICIO EL CASTELLANO PH";1;"Laureles";"MEDELLIN";1336784;1336784;1336784;0;6,23784;-75,60462
"CR 82 33 AA 71 ";" EDIFICIO SANTARIA PH";1;"Laureles";"MEDELLIN";1020000;1020000;1020000;158000;6,24073;-75,60464
"CR 82 A 30 61";"";1;"Laureles";"MEDELLIN";2152400;2152400;2152400;0;6,231557;-75,60445
"CR 82 A 30 63";"";1;"Laureles";"MEDELLIN";2152400;2152400;2152400;0;6,231557;-75,60444
"CR 82 A 34 C 09";"";1;"Laureles";"MEDELLIN";9e+05;9e+05;9e+05;0;6,24302;-75,60492
"CR 82 A 35 64 ";" EDIFICIO EL OASIS";1;"Laureles";"MEDELLIN";1502487;1502487;1502487;0;6,24436;-75,60457
"CR 82 A 37 B 32 ";" EDIFICIO MIXTO SIMON BOLIVAR PH";1;"Laureles";"MEDELLIN";1550000;1550000;1550000;175000;6,24552;-75,60436
"CR 82 A 37 D 39 ";" VILLA MARIA";1;"Laureles";"MEDELLIN";1894416;1894416;1894416;0;6,2465;-75,60403
"CR 82 B 49 BB 95";"";1;"Calasanz";"MEDELLIN";950000;950000;950000;0;6,26276;-75,6017
"CR 82 B 49 BB 99 ";" EDIFICIO MONIMAR,";3;"Calasanz";"MEDELLIN";1e+06;1076781;1026724;0;6,26279;-75,60168
"CR 82 C 30 A 105 ";" CONJUNTO RESIDENCIAL PLAZA VICUÑA";2;"Laureles";"MEDELLIN";1638965;2e+06;1819483;128617;6,23218;-75,60544
"CR 82 FF 76 E B 6 ";"";1;"Colores";"MEDELLIN";566380;566380;566380;0;6,279605;-75,5904
"CR 83 32 EE 45 ";"";1;"Laureles";"MEDELLIN";1400000;1400000;1400000;203000;6,23798;-75,6061
"CR 83 34 A 33 ";"";1;"Laureles";"MEDELLIN";650000;650000;650000;0;6,24238;-75,60578
"CR 83 34 C 16";"";1;"Laureles";"MEDELLIN";2400000;2400000;2400000;0;6,243178;-75,60541
"CR 83 47 A 132 ";" EDIFICIO BETHEL PH";1;"Colores";"MEDELLIN";933335;933335;933335;73200;6,25899;-75,60089
"CR 83 50 A 14 ";"";5;"Calasanz";"MEDELLIN";1700000;1800000;1770000;0;6,26548;-75,60103
"CR 83 50A 14 ";"";1;"Calasanz";"MEDELLIN";1750000;1750000;1750000;0;6,26548;-75,60103
"CR 83 54 19 ";" CONJUNTO RESIDENCIAL ESTADIO CAMPESTRE PH";3;"Calasanz";"MEDELLIN";5e+05;1350000;9e+05;69566,67;6,25965;-75,59439
"CR 83 A 27 A 60 ";"";1;"Laureles";"MEDELLIN";1800000;1800000;1800000;0;6,22947;-75,60581
"CR 83 A 31 B 30 ";"";1;"Laureles";"MEDELLIN";860000;860000;860000;0;6,233684;-75,60676
"CR 83 A 32 EE 44 ";"";3;"Laureles";"MEDELLIN";1270125;1500000;1373375;0;6,23798;-75,60664
"CR 83 A 32 EE 45 ";" EDIFICIO EL CASTELLON PH";1;"Laureles";"MEDELLIN";1270125;1270125;1270125;0;6,23794;-75,60675
"CR 83 A 37 C 21";"";1;"Laureles";"MEDELLIN";2022039;2022039;2022039;0;6,24622;-75,60529
"CR 83 A 37 D 11";"";1;"Laureles";"MEDELLIN";2200000;2200000;2200000;0;6,24666;-75,60515
